"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MKL2",7.70300865062214e-103,-0.489365018636582,0.217,0.304,2.24211472793659e-98
"ATXN2",7.86582772774153e-103,0.292220248048491,0.673,0.604,2.28950647671373e-98
"LDAH",9.0186348295388e-103,-0.691285572725799,0.135,0.209,2.62505403983386e-98
"HSBP1",1.38016611135976e-102,0.821244875142979,0.144,0.084,4.01724950033486e-98
"BMPR1A",1.45076608970262e-102,0.395240370552532,0.567,0.49,4.22274485729742e-98
"SESN1",2.39531066359295e-102,0.460661370109239,0.518,0.441,6.97203074852e-98
"C8orf37-AS1",2.44976162816711e-102,-0.68397090175913,0.128,0.2,7.130521171106e-98
"CTDSP2",3.23494102608326e-102,0.606975323463875,0.263,0.188,9.41594284462053e-98
"ST18",7.60318875755735e-102,-1.22769086654075,0.062,0.118,2.21306015166222e-97
"SPATA1",7.96787830550408e-102,-0.802562762656418,0.106,0.174,2.31921033838307e-97
"IL10RA",1.04090203100867e-101,0.344937444504162,0.477,0.389,3.02975354165693e-97
"EIF1",1.10608957027535e-101,0.480632655611149,0.339,0.256,3.21949491220047e-97
"SLC25A27",1.13575408123542e-101,0.924606914015839,0.159,0.098,3.30583940425193e-97
"AC010422.6",1.82872605850646e-101,-1.1400229179956,0.046,0.096,5.32287293849474e-97
"TSPYL4",1.9868734456801e-101,1.27005334820771,0.057,0.02,5.78319253834107e-97
"NFIC",1.98715162273005e-101,0.264970304673769,0.649,0.564,5.78400222828037e-97
"LANCL1-AS1",3.62593273226077e-101,-1.90785329040848,0.014,0.048,1.05540024037914e-96
"HEATR5B",6.14248418427636e-101,-0.366454767174345,0.496,0.586,1.78789287151732e-96
"ITGAX",6.76061242112453e-101,-0.435152230830097,0.541,0.608,1.96781145741672e-96
"FKBP15",8.29801905371053e-101,-0.380953517551948,0.391,0.492,2.41530440596352e-96
"FAM198B",1.07299867595569e-100,-0.817643965113842,0.142,0.213,3.12317724610422e-96
"TRPC4AP",1.56946302171688e-100,0.356974576998001,0.585,0.513,4.56823601731132e-96
"KIRREL3",1.61333483193738e-100,-1.43870155618016,0.058,0.11,4.69593369532012e-96
"ELK3",3.12520093616087e-100,-0.462069972799953,0.276,0.37,9.09652236488344e-96
"C3orf70",4.0347428135679e-100,-0.923548065170532,0.078,0.138,1.17439259074521e-95
"GLIPR1L1",4.03994573537076e-100,-1.57223612609294,0.02,0.058,1.17590700519437e-95
"AC131571.1",4.18141491421141e-100,-1.10610268067227,0.059,0.113,1.21708443907951e-95
"RPH3AL",4.20926791474948e-100,0.898924579418293,0.123,0.068,1.22519161194613e-95
"PHF1",4.3623330256164e-100,1.05688372789539,0.089,0.042,1.26974427376617e-95
"DNAH14",4.72204130913293e-100,-1.28108206054031,0.053,0.104,1.37444456384932e-95
"RUNX3",5.08418376855072e-100,1.9724916294592,0.115,0.062,1.47985336951206e-95
"PAAF1",5.47371118773021e-100,-0.898024911545964,0.088,0.15,1.59323311541263e-95
"FLVCR2",5.49675210559426e-100,-0.734463051014435,0.12,0.188,1.59993963537532e-95
"DENND6A-AS1",6.99602061095722e-100,-0.973637524530327,0.094,0.157,2.03633171923132e-95
"SLC25A12",7.83691786471057e-100,-0.598428937431474,0.2,0.283,2.28109168288131e-95
"TMEM168",8.17706579060749e-100,-0.519820044766557,0.243,0.329,2.38009853967212e-95
"C20orf197",8.28927881589538e-100,-0.872872365768232,0.071,0.13,2.41276038494267e-95
"POLR1C",9.00531224073372e-100,-1.0782062256006,0.066,0.122,2.62117623391036e-95
"SPPL3",9.52041009117738e-100,0.30777525976935,0.718,0.658,2.771105765239e-95
"C15orf41",1.02002597201046e-99,-0.392857126399546,0.162,0.244,2.96898959673084e-95
"SAT2",1.25285794601675e-99,0.686556873430629,0.161,0.097,3.64669362347095e-95
"GPATCH2",1.29903461456758e-99,-0.515026318279412,0.211,0.296,3.78110005262187e-95
"AC097634.3",1.73363616600648e-99,-1.36716857879148,0.029,0.072,5.04609478839506e-95
"OLFML3",1.86484832638079e-99,-1.19602830559398,0.039,0.086,5.42801402359657e-95
"EXPH5",1.91250826269936e-99,1.00729931862879,0.1,0.05,5.56673780023901e-95
"TRAF3IP3",2.23398186238873e-99,-0.469777690940447,0.251,0.342,6.50245100685489e-95
"ZNF451-AS1",2.2662418970071e-99,-1.06314615483914,0.058,0.112,6.59635028961856e-95
"HIST1H3H",2.73462030524651e-99,-2.93891483865341,0.005,0.03,7.95965932248103e-95
"MT-ND4",3.66324536542411e-99,0.530699742771759,0.47,0.395,1.066260828514e-94
"AC053527.1",5.16986139356889e-99,-0.82375180317002,0.092,0.155,1.5047915558261e-94
"CLYBL",5.62243070021386e-99,-0.456528469131769,0.23,0.319,1.63652090391125e-94
"HDAC4",7.76460509791098e-99,-0.334727260835904,0.615,0.681,2.26004360584895e-94
"SPON1",8.50991913706074e-99,-0.991576741171872,0.042,0.09,2.47698216322427e-94
"METTL15",1.15637399622131e-98,-0.364740658950848,0.376,0.473,3.36585779080138e-94
"LCP2",1.36196347150092e-98,-0.438887111672311,0.41,0.499,3.96426707649773e-94
"MZF1-AS1",2.44672662318109e-98,-1.26573325328069,0.042,0.09,7.12168718209321e-94
"SRPK2",2.46407529908684e-98,0.364277017571278,0.631,0.56,7.17218397305206e-94
"SLC5A9",3.00772661925552e-98,-1.81043506028971,0.021,0.058,8.75458987066705e-94
"OSBPL3",3.19104906697749e-98,0.318023128444659,0.76,0.695,9.28818651925138e-94
"AC100763.1",3.80321588684033e-98,-1.44657911453207,0.034,0.078,1.10700204818262e-93
"XBP1",3.96713598219696e-98,0.770769874229912,0.133,0.075,1.15471427033807e-93
"NRIP1",5.33601799574624e-98,0.44707967107702,0.629,0.575,1.55315475802186e-93
"RUVBL2",6.77375964185199e-98,1.18125292461691,0.089,0.042,1.97163821895386e-93
"RFPL1S",6.87947356035875e-98,-0.901042824359164,0.065,0.121,2.00240836921362e-93
"USP22",7.83105661975389e-98,0.426106089737076,0.387,0.306,2.27938565031176e-93
"RBAK-RBAKDN",9.09329703951793e-98,0.60858443163555,0.313,0.237,2.64678596929248e-93
"RUFY1",1.41135589997426e-97,0.463627611357907,0.334,0.255,4.10803361805507e-93
"AC008703.1",1.70309097438966e-97,-2.45730898105766,0.007,0.033,4.95718689915599e-93
"SUSD3",1.9116507089844e-97,-0.665627373241354,0.122,0.194,5.5642417186409e-93
"DEXI",2.27691798252526e-97,-0.690894116163379,0.121,0.191,6.62742517173626e-93
"URI1",2.93954843205884e-97,-0.428003498357563,0.317,0.407,8.55614362119367e-93
"METRNL",2.96791355121791e-97,1.26617683853341,0.062,0.023,8.63870597352998e-93
"AIG1",3.43258528150434e-97,-0.342374091415114,0.41,0.506,9.99122597887468e-93
"STPG4",3.60897571144268e-97,-1.27614688978735,0.04,0.087,1.05046456032962e-92
"AC013394.1",4.00645010213472e-97,0.393898544263487,0.425,0.343,1.16615743122835e-92
"AL365356.1",4.30261461526516e-97,-1.2652712762799,0.039,0.084,1.25236203606523e-92
"AC008014.1",6.13399340029034e-97,-0.381475058649069,0.194,0.277,1.78542145902251e-92
"EIF2B3",7.59821534154564e-97,-0.542229533676786,0.247,0.333,2.21161253946369e-92
"MEIS1",7.8190499809031e-97,-1.69662736723462,0.02,0.056,2.27589087794147e-92
"ANKRD12",7.93603616057829e-97,0.316329107988735,0.704,0.649,2.30994204525952e-92
"DTWD2",8.91870902665649e-97,-0.652866653491401,0.157,0.231,2.5959686363889e-92
"AL359706.1",9.77251601787615e-97,-1.31804061488257,0.046,0.095,2.84448623732321e-92
"GAB3",1.0696854844947e-96,-0.358985426782692,0.457,0.545,3.11353353971872e-92
"LINC02328",1.29279706441642e-96,-0.329528688070462,0.217,0.307,3.76294441539688e-92
"PACRGL",1.65440147508756e-96,-0.666772858192635,0.12,0.19,4.81546637353735e-92
"PARD6G-AS1",1.86349951872622e-96,2.24364562066425,0.042,0.011,5.42408804915641e-92
"PRKACB",2.08359955929399e-96,0.864580866409189,0.367,0.301,6.064733237237e-92
"DIAPH2-AS1",2.4520971382163e-96,-0.786734669843091,0.165,0.237,7.13731914020617e-92
"ZFP36L2",2.97949051544152e-96,-0.276457515161946,0.576,0.655,8.67240304329562e-92
"RPL37A",3.16859403653887e-96,0.552982999520978,0.383,0.308,9.2228266621537e-92
"BHLHE41",3.32672576155105e-96,-0.251459357015824,0.574,0.663,9.68310067414663e-92
"SERPINB9",3.78525213283641e-96,-0.615716453823246,0.52,0.577,1.1017733383047e-91
"UBC",4.13347872451992e-96,0.621696666912107,0.592,0.528,1.20313165234601e-91
"SPDYE2",4.95997758157841e-96,-1.06959204594269,0.055,0.107,1.44370067467003e-91
"NLK",5.42161598111609e-96,-0.314288759439082,0.468,0.562,1.57806976362346e-91
"FCGR3A",6.95642237093671e-96,-0.374561741767904,0.447,0.536,2.02480585950855e-91
"RASA1",7.53350839438061e-96,0.305619483984665,0.773,0.711,2.19277828835236e-91
"CUL1",7.78893355096404e-96,-0.429406086385118,0.526,0.59,2.2671248886791e-91
"NEK11",8.27969756963823e-96,-0.639070489719791,0.135,0.206,2.4099715715946e-91
"PPP6R2",8.47067437019392e-96,-0.384720103030458,0.552,0.627,2.46555918893234e-91
"LINC01678",1.19615717891073e-95,0.809788315535524,0.163,0.101,3.48165470065546e-91
"AL139022.1",1.22202696662139e-95,-1.30755394303921,0.046,0.094,3.55695389174488e-91
